1457,192.168.241.242,None,None
1461,192.168.244.34,None,None
1467,192.168.253.162,None,None
1471,192.169.1.146,None,None
1475,192.169.27.66,None,None
1479,192.169.11.114,None,None
1483,192.168.233.210,None,None
1487,192.168.239.18,None,None
1491,192.168.238.82,None,None
1495,192.169.13.82,None,None
1499,192.168.248.162,None,None
1501,192.168.250.114,None,None
1503,192.169.11.178,None,None
1505,192.169.3.242,None,None
1507,192.169.10.82,None,None
1509,192.168.250.178,None,None
1511,192.168.250.194,None,None
1513,192.168.251.34,None,None
1515,192.168.251.50,None,None
1517,192.169.55.50,None,None
1519,192.169.0.242,None,None
1521,192.169.10.210,None,None
1523,192.169.13.18,None,None
1525,192.169.27.18,None,None
1528,192.168.234.2,None,None
1530,192.169.14.82,None,None
1532,192.169.13.210,None,None
1536,192.169.13.130,None,None
1538,192.169.14.66,None,None
1540,192.168.242.34,None,None
1542,192.168.243.2,None,None
1544,192.169.14.146,None,None
1546,192.169.14.162,None,None
1548,192.169.9.226,None,None
1550,192.168.253.98,None,None
1558,192.168.239.34,None,None
1560,192.169.13.98,None,None
1562,192.169.13.242,None,None
1564,192.168.243.114,None,None
1566,192.168.252.194,None,None
1568,192.169.15.242,None,None
1571,192.169.17.98,None,None
1573,192.169.15.66,None,None
1580,192.169.52.146,None,None
1143,192.168.228.82,None,None
1211,192.168.252.18,None,None
1258,192.168.232.2,None,None
1310,192.168.246.2,None,None
1355,192.168.230.178,None,None
1372,192.168.232.66,None,None
1391,192.169.10.98,None,None
1407,192.169.12.162,None,None
1423,192.169.12.194,None,None
1434,192.169.3.2,None,None
1443,192.169.14.178,None,None
1451,192.168.241.82,None,None
1459,192.168.243.146,None,None
1469,192.169.9.242,None,None
1477,192.168.232.146,None,None
1485,192.168.235.242,None,None
1493,192.168.242.210,None,None
1500,192.169.11.146,None,None
1504,192.168.248.226,None,None
1508,192.168.249.82,None,None
1512,192.168.249.146,None,None
1516,192.168.252.50,None,None
1520,192.168.254.226,None,None
1524,192.169.13.50,None,None
1529,192.169.26.210,None,None
1533,192.169.48.178,None,None
1539,192.168.242.18,None,None
1543,192.169.27.50,None,None
1547,192.168.249.194,None,None
1557,192.168.236.2,None,None
1561,192.168.241.194,None,None
1565,192.169.13.146,None,None
1570,192.169.17.34,None,None
1574,192.169.18.66,None,None
1576,192.169.15.162,None,None
1581,192.169.15.178,None,None
1586,192.168.234.98,None,None
1588,192.169.15.194,None,None
1590,192.169.15.210,None,None
1592,192.169.46.50,None,None
1594,192.168.234.50,None,None
1596,192.169.18.82,None,None
1598,192.169.27.130,None,None
1600,192.169.27.82,None,None
1603,192.169.47.82,None,None
1606,192.169.17.82,None,None
1608,192.168.235.130,None,None
1610,192.168.235.146,None,None
1612,192.168.235.98,None,None
1614,192.168.235.194,None,None
1616,192.169.18.130,None,None
1618,192.168.236.242,None,None
1620,192.169.16.242,None,None
1622,192.169.17.242,None,None
1624,192.169.18.146,None,None
1627,192.169.16.162,None,None
1629,192.168.248.98,None,None
1631,192.168.241.18,None,None
1633,192.169.17.162,None,None
1635,192.169.18.50,None,None
1637,192.169.16.210,None,None
1639,192.168.243.50,None,None
1641,192.169.17.210,None,None
1645,192.169.17.194,None,None
1177,192.168.229.146,None,None
1278,192.168.236.146,None,None
1364,192.168.241.146,None,None
1399,192.169.13.66,None,None
1429,192.169.12.178,None,None
1447,192.168.240.98,None,None
1464,192.168.248.50,None,None
1481,192.168.233.146,None,None
1497,192.168.248.114,None,None
1506,192.168.249.66,None,None
1514,192.168.251.66,None,None
1522,192.169.12.66,None,None
1531,192.169.14.130,None,None
1541,192.169.14.50,None,None
1549,192.168.252.226,None,None
1563,192.169.13.194,None,None
1572,192.169.15.34,None,None
1578,192.168.234.34,None,None
1587,192.168.232.130,None,None
1591,192.169.46.66,None,None
1595,192.168.234.194,None,None
1599,192.169.16.18,None,None
1605,192.168.247.2,None,None
1609,192.168.235.162,None,None
1613,192.169.27.114,None,None
1617,192.169.15.146,None,None
1621,192.169.18.114,None,None
1625,192.169.27.98,None,None
1630,192.169.49.50,None,None
1634,192.169.18.2,None,None
1638,192.169.18.18,None,None
1642,192.169.10.2,None,None
1644,192.169.16.226,None,None
1647,192.168.247.194,None,None
1649,192.169.16.2,None,None
1651,192.168.247.98,None,None
1654,192.168.247.178,None,None
1658,192.168.247.162,None,None
1663,192.169.17.66,None,None
1667,192.168.247.114,None,None
1669,192.168.247.66,None,None
1674,192.169.49.34,None,None
1678,192.169.17.114,None,None
1682,192.168.246.242,None,None
1685,192.168.246.194,None,None
1691,192.169.17.178,None,None
1694,192.169.17.226,None,None
1704,192.168.248.66,None,None
1706,192.168.246.178,None,None
1710,192.168.250.34,None,None
1712,192.169.16.50,None,None
1714,192.168.250.66,None,None
1716,192.169.15.50,None,None
1718,192.168.250.242,None,None
1720,192.169.16.146,None,None
1722,192.168.251.114,None,None
1724,192.169.43.226,None,None
1726,192.169.15.82,None,None
1728,192.169.27.146,None,None
1730,192.169.16.194,None,None
1732,192.169.15.98,None,None
1734,192.169.27.162,None,None
1738,192.169.15.226,None,None
1232,192.168.236.66,None,None
1383,192.168.230.82,None,None
1438,192.168.232.178,None,None
1473,192.169.2.66,None,None
1502,192.169.12.146,None,None
1518,192.168.253.146,None,None
1537,192.169.27.34,None,None
1559,192.168.233.242,None,None
1575,192.169.3.162,None,None
1589,192.169.17.18,None,None
1597,192.168.240.34,None,None
1607,192.168.235.82,None,
1337,192.168.239.82,None,None
1455,192.168.241.226,None,None
1510,192.168.249.34,None,None
1545,192.168.249.210,None,None
1583,192.168.234.82,None,None
1601,192.169.16.98,None,None
1615,192.169.45.146,None,None
1623,192.169.18.34,None,None
1632,192.168.241.2,None,None
1640,192.168.243.194,None,None
1646,192.168.246.162,None,None
1650,192.169.16.82,None,None
1655,192.169.15.18,None,None
1666,192.168.247.130,None,None
1670,192.168.247.50,None,None
1680,192.168.247.18,None,None
1688,192.168.246.226,None,None
1699,192.168.246.210,None,None
1709,192.168.249.242,None,None
1713,192.168.250.82,None,None
1717,192.169.15.130,None,None
1721,192.168.251.130,None,None
1725,192.169.10.34,None,None
1729,192.168.251.210,None,None
1733,192.169.0.194,None,None
1736,192.168.240.146,None,None
1739,192.169.3.82,None,None
1741,192.169.16.130,None,None
1744,192.169.26.226,None,None
1747,192.168.234.146,None,None
1749,192.168.233.114,None,None
1751,192.168.233.66,None,None
1753,192.168.235.18,None,None
1755,192.169.23.18,None,None
1757,192.169.24.2,None,None
1759,192.168.236.178,None,None
1764,192.168.237.242,None,None
1769,192.168.237.210,None,None
1772,192.168.237.162,None,None
1775,192.168.237.114,None,None
1777,192.168.237.98,None,None
1781,192.169.23.82,None,None
1784,192.168.238.34,None,None
1787,192.168.239.130,None,None
1789,192.169.20.194,None,None
1791,192.168.239.50,None,None
1793,192.168.240.2,None,None
1796,192.169.19.130,None,None
1798,192.169.21.162,None,None
1800,192.169.22.66,None,None
1802,192.168.239.162,None,None
1804,192.169.18.178,None,None
1415,192.168.251.178,None,None
1527,192.168.234.162,None,None
1593,192.168.234.66,None,None
1619,192.168.237.2,None,None
1636,192.169.17.146,None,None
1648,192.169.17.50,None,None
1661,192.168.248.82,None,None
1675,192.168.247.34,None,None
1692,192.169.52.162,None,None
1711,192.168.250.50,None,None
1719,192.169.17.2,None,None
1727,192.169.10.18,None,None
1735,192.169.0.210,None,None
1740,192.169.16.114,None,None
1745,192.169.26.242,None,
1489,192.169.13.34,None,None
1611,192.168.235.114,None,None
1643,192.168.244.50,None,None
1668,192.168.247.82,None,None
1705,192.168.240.18,None,None
1723,192.169.16.34,None,None
1737,192.169.55.178,None,None
1748,192.169.20.66,None,None
1752,192.168.235.34,None,None
1756,192.168.236.34,None,None
1761,192.169.22.82,None,None
1770,192.168.237.194,None,None
1776,192.168.237.82,None,None
1783,192.169.23.98,None,None
1788,192.169.19.242,None,None
1792,192.169.22.130,None,None
1797,192.168.240.130,None,None
1801,192.168.239.194,None,None
1805,192.169.18.194,None,None
1807,192.169.21.66,None,None
1809,192.169.28.34,None,None
1812,192.169.22.146,None,None
1815,192.169.28.50,None,None
1817,192.169.19.50,None,None
1819,192.169.19.82,None,None
1821,192.169.22.162,None,None
1823,192.169.19.178,None,None
1825,192.168.242.82,None,None
1827,192.169.22.98,None,None
1829,192.169.23.66,None,None
1831,192.169.19.18,None,None
1834,192.169.20.162,None,None
1836,192.168.243.98,None,None
1838,192.168.243.82,None,None
1840,192.168.243.210,None,None
1842,192.168.246.130,None,None
1845,192.168.248.34,None,None
1848,192.169.22.2,None,None
1851,192.168.245.226,None,None
1853,192.168.245.162,None,None
1857,192.168.245.98,None,None
1861,192.169.22.210,None,None
1863,192.169.22.226,None,None
1866,192.168.245.34,None,None
1882,192.169.28.226,None,None
1567,192.168.252.210,None,None
1653,192.168.247.146,None,None
1715,192.168.250.18,None,None
1742,192.169.16.178,None,None
1754,192.168.235.2,None,None
1767,192.168.237.226,None,None
1778,192.168.237.66,None,None
1790,192.169.21.34,None,None
1799,192.169.22.50,None,None
1806,192.169.19.98,None,None
1810,192.169.20.146,None,None
1816,192.168.242.130,None,None
1820,192.169.51.146,None,None
1824,192.169.21.146,None,None
1828,192.169.19.146,None,None
1833,192.168.243.130,None,None
1837,192.168.243.18,None,None
1841,192.169.20.130,None,None
1846,192.168.245.2,None,None
1852,192.168.245.194,None,None
1859,192.168.245.82,None,None
1864,192.168.245.50,None,None
1869,192.169.23.2,None,None
1874,192.168.244.226,None,None
1876,192.168.244.178,None,None
1879,192.168.244.210,None,None
1883,192.168.244.162,None,None
1885,192.168.249.226,None,None
1888,192.169.26.146,None,None
1890,192.168.249.50,None,None
1892,192.168.248.242,None,None
1894,192.168.250.130,None,None
1896,192.168.248.178,None,None
1898,192.169.24.50,None,None
1900,192.168.251.98,None,None
1902,192.168.251.82,None,None
1904,192.169.20.98,None,None
1906,192.169.20.114,None,None
1909,192.169.18.162,None,None
1912,192.169.18.242,None,None
1914,192.168.254.34,None,None
1916,192.169.20.226,None,None
1918,192.169.23.162,None,None
1628,192.169.27.178,None,None
1731,192.169.18.98,None,None
1758,192.169.19.226,None,None
1785,192.168.238.18,None,None
1803,192.168.240.82,None,None
1813,192.169.24.34,None,None
1822,192.168.242.98,None,None
1830,192.168.242.162,None,None
1839,192.168.243.226,None,None
1849,192.168.245.242,None,None
1862,192.168.245.66,None,None
1873,192.168.244.242,None,None
1877,192.169.23.34,None,None
1884,192.168.250.2,None,None
1889,192.168.249.162,None,None
1893,192.168.248.210,None,None
1897,192.169.29.18,None,None
1901,192.169.22.114,None,None
1905,192.169.21.210,None,None
1911,192.168.254.82,None,None
1915,192.168.254.66,None,None
1919,192.168.253.242,None,None
1921,192.168.253.210,None,None
1923,192.168.253.178,None,None
1925,192.169.0.66,None,None
1927,192.169.19.210,None,None
1929,192.169.23.114,None,None
1931,192.169.21.2,None,None
1933,192.169.0.82,None,None
1936,192.169.1.66,None,None
1938,192.169.1.50,None,None
1940,192.169.23.50,None,None
1942,192.169.23.194,None,None
1944,192.169.24.114,None,None
1946,192.168.254.242,None,None
1948,192.169.2.114,None,None
1950,192.169.2.2,None,None
1952,192.169.24.66,None,None
1954,192.169.3.50,None,None
1956,192.169.20.34,None,None
1959,192.169.21.82,None,None
1961,192.169.3.34,None,None
1963,192.169.21.98,None,None
1683,192.169.17.130,None,None
1773,192.168.238.130,None,None
1808,192.168.240.242,None,None
1826,192.169.51.210,None,None
1843,192.168.246.98,None,None
1868,192.168.245.18,None,None
1881,192.168.244.194,None,None
1891,192.168.249.18,None,None
1899,192.169.24.178,None,None
1907,192.169.24.82,None,None
1917,192.168.254.2,None,None
1922,192.168.253.194,None,None
1926,192.169.19.194,None,None
1930,192.169.1.98,None,None
1935,192.169.20.2,None,None
1939,192.169.0.114,None,None
1943,192.169.1.2,None,None
1947,192.169.2.146,None,None
1951,192.169.1.194,None,None
1955,192.169.20.18,None,None
1960,192.169.21.226,None,None
1964,192.169.3.18,None,None
1966,192.169.23.178,None,None
1968,192.169.24.18,None,None
1970,192.169.24.162,None,None
1972,192.169.13.114,None,None
1974,192.169.16.66,None,None
1978,192.169.14.98,None,None
1983,192.169.40.34,None,None
1986,192.169.15.114,None,None
1988,192.168.235.66,None,None
1990,192.169.3.130,None,None
1997,192.169.46.178,None,None
1999,192.169.57.210,None,None
2003,192.169.59.50,None,None
2005,192.169.41.130,None,None
2007,192.168.237.178,None,None
2010,192.169.21.50,None,None
2014,192.168.240.162,None,None
2016,192.169.27.194,None,None
2020,192.169.27.210,None,None
2023,192.169.23.242,None,None
2025,192.168.237.50,None,None
2027,192.168.229.210,None,None
2051,192.169.20.178,None,None
1750,192.168.233.98,None,None
1818,192.169.19.66,None,None
1856,192.168.245.114,None,None
1886,192.169.20.82,None,None
1903,192.168.251.194,None,None
1920,192.168.253.226,None,None
1928,192.169.0.178,None,None
1937,192.169.22.34,None,None
1945,192.169.24.130,None,None
1953,192.169.3.66,None,None
1962,192.169.22.18,None,None
1967,192.169.23.210,None,None
1971,192.169.0.162,None,None
1975,192.169.1.114,None,None
1985,192.168.234.114,None,None
1989,192.169.49.18,None,None
1998,192.168.233.194,None,None
2004,192.169.41.114,None,None
2009,192.169.21.18,None,None
2015,192.169.41.162,None,None
2022,192.169.41.178,None,None
2026,192.169.50.2,None,None
2030,192.169.19.162,None,None
2032,192.169.27.242,None,None
2037,192.169.48.18,None,None
2047,192.169.18.226,None,None
2049,192.169.23.226,None,None
2056,192.169.22.178,None,None
2061,192.169.28.18,None,None
2063,192.168.242.146,None,None
2069,192.169.28.66,None,None
2072,192.169.28.98,None,None
2076,192.169.28.114,None,None
2078,192.169.41.226,None,None
2080,192.169.28.146,None,None
2082,192.169.21.242,None,None
2084,192.169.28.162,None,None
2086,192.169.51.242,None,None
2089,192.168.246.50,None,None
2093,192.169.28.210,None,None
2099,192.169.28.242,None,None
2102,192.168.249.2,None,None
2104,192.169.29.2,None,None
2111,192.169.54.114,None,None
2115,192.168.253.34,None,None
1795,192.169.19.114,None,None
1875,192.168.246.82,None,None
1913,192.168.254.50,None,None
1932,192.169.0.98,None,None
1949,192.169.2.34,None,None
1965,192.169.23.146,None,None
1973,192.169.0.146,None,None
1987,192.168.235.50,None,None
2001,192.169.21.194,None,None
2013,192.168.237.130,None,None
2024,192.169.27.226,None,None
2031,192.169.20.210,None,None
2043,192.168.239.242,None,None
2055,192.169.49.2,None,None
2062,192.168.240.226,None,None
2071,192.169.28.82,None,None
2077,192.169.28.130,None,None
2081,192.169.51.194,None,None
2085,192.169.28.178,None,None
2090,192.169.21.178,None,None
2100,192.168.249.178,None,None
2106,192.169.19.34,None,None
2110,192.169.29.34,None,None
2113,192.169.29.50,None,None
2116,192.168.253.66,None,None
2118,192.169.44.98,None,None
2120,192.168.252.242,None,None
2123,192.169.29.66,None,None
2125,192.169.22.242,None,None
2128,192.169.1.82,None,None
2130,192.169.29.98,None,None
2132,192.169.24.98,None,None
2134,192.169.2.130,None,None
2136,192.169.45.2,None,None
2138,192.169.2.50,None,None
2140,192.169.2.18,None,None
2142,192.169.1.242,None,None
2144,192.169.57.114,None,None
2146,192.169.57.130,None,None
2148,192.169.29.178,None,None
2150,192.169.20.50,None,None
1835,192.168.243.34,None,None
1924,192.169.18.210,None,None
1958,192.169.20.242,None,None
1980,192.169.15.2,None,None
2006,192.169.41.146,None,None
2028,192.168.238.162,None,None
2048,192.169.48.242,None,None
2067,192.168.242.114,None,None
2079,192.169.51.178,None,None
2087,192.169.28.194,None,None
2103,192.169.23.130,None,None
2112,192.169.54.130,None,None
2117,192.168.253.18,None,None
2122,192.169.19.2,None,None
2127,192.169.21.114,None,None
2131,192.169.29.114,None,None
2135,192.169.2.82,None,None
2139,192.169.29.146,None,None
2143,192.169.57.98,None,None
2147,192.169.1.178,None,None
2152,192.169.29.194,None,None
2155,192.169.24.194,None,None
2158,192.168.233.50,None,
1895,192.168.248.194,None,None
1969,192.169.24.146,None,None
2018,192.169.49.242,None,None
2060,192.169.38.130,None,None
2083,192.169.51.226,None,None
2107,192.169.22.194,None,None
2119,192.168.253.2,None,None
2129,192.169.29.82,None,None
2137,192.169.44.242,None,None
2145,192.169.1.226,None,None
2154,192.169.21.130,None,None
2161,192.169.29.242,None,None
2165,192.169.30.2,None,None
2168,192.168.233.2,None,None
2170,192.169.30.18,None,None
2173,192.169.40.2,None,None
2175,192.169.30.50,None,None
2177,192.168.232.210,None,None
2179,192.169.47.194,None,None
2181,192.169.45.178,None,None
2184,192.169.30.82,None,None
2187,192.169.30.130,None,None
2189,192.168.244.82,None,None
2192,192.169.30.178,None,None
2194,192.169.30.194,None,None
2196,192.168.244.130,None,None
2199,192.168.244.98,None,None
2205,192.169.25.2,None,None
2209,192.169.54.210,None,None
1941,192.169.0.34,None,None
2036,192.168.238.146,None,None
2097,192.168.250.210,None,None
2124,192.168.254.18,None,None
2141,192.169.29.162,None,None
2157,192.169.46.194,None,None
2166,192.168.233.34,None,None
2171,192.168.232.226,None,None
2176,192.169.30.66,None,None
2180,192.169.24.210,None,None
2185,192.168.240.178,None,None
2191,192.168.244.146,None,None
2195,192.169.52.194,None,None
2198,192.168.244.114,None,None
2202,192.169.24.242,None,None
2206,192.169.54.162,None,None
2208,192.169.54.178,None,None
2211,192.168.254.162,None,None
2213,192.169.25.18,None,None
2216,192.169.31.194,None,None
2219,192.169.25.162,None,None
2221,192.169.25.194,None,None
2223,192.169.25.226,None,None
2225,192.168.254.130,None,None
2227,192.168.254.98,None,None
2229,192.168.234.210,None,None
2231,192.169.25.34,None,None
2233,192.169.25.66,None,None
2235,192.169.33.114,None,None
2237,192.169.55.242,None,None
2240,192.169.47.210,None,None
2252,192.169.30.98,None,None
2255,192.169.54.194,None,None
1991,192.168.232.194,None,None
2114,192.168.253.50,None,None
2149,192.169.1.162,None,None
2169,192.168.232.242,None,None
2178,192.169.40.18,None,None
2188,192.169.42.66,None,None
2197,192.169.24.226,None,None
2204,192.169.54.146,None,None
2210,192.169.55.82,None,None
2215,192.169.25.146,None,None
2220,192.169.25.178,None,None
2224,192.168.254.146,None,None
2228,192.169.25.242,None,None
2232,192.169.25.50,None,None
2236,192.169.25.98,None,None
2239,192.169.25.130,None,None
2244,192.169.31.130,None,None
2246,192.169.40.66,None,None
2251,192.169.29.210,None,None
2254,192.169.52.66,None,None
2257,192.169.31.2,None,None
2261,192.169.40.82,None,None
2263,192.169.51.82,None,None
2265,192.169.33.66,None,None
2267,192.169.55.194,None,None
2270,192.169.33.178,None,None
2272,192.169.56.2,None,None
2275,192.169.47.146,None,None
2278,192.169.26.50,None,None
2280,192.169.26.66,None,None
2074,192.169.51.162,None,None
2162,192.168.233.18,None,None
2182,192.168.240.162,None,None
2201,192.169.30.210,None,None
2212,192.168.254.178,None,None
2222,192.169.25.210,None,None
2230,192.168.239.146,None,None
2238,192.169.25.114,None,None
2245,192.169.40.50,None,None
2253,192.169.30.114,None,None
2258,192.169.55.66,None,None
2264,192.169.33.50,None,None
2269,192.169.33.146,None,None
2273,192.169.46.210,None,None
2279,192.169.26.162,None,None
2282,192.169.31.242,None,None
2287,192.169.32.18,None,None
2295,192.169.43.114,None,None
2297,192.169.56.34,None,None
2301,192.169.33.210,None,None
2303,192.169.40.114,None,None
2305,192.169.34.2,None,None
2307,192.169.34.66,None,None
2310,192.169.34.178,None,None
2312,192.169.34.130,None,None
2314,192.169.34.210,None,None
2316,192.169.35.18,None,None
2318,192.169.35.34,None,None
2320,192.169.35.66,None,None
2326,192.169.36.66,None,None
2338,192.169.32.194,None,None
2343,192.169.41.34,None,None
2133,192.169.29.130,None,None
2193,192.169.42.50,None,None
2218,192.168.244.66,None,None
2234,192.169.25.82,None,None
2249,192.169.53.34,None,None
