952,10.200.3.182,0,2023-06-08 09:07:25,2023-06-08 09:07:25 
952,10.200.3.182,0,2023-06-08 09:07:26,2023-06-08 09:07:26 
952,10.200.3.182,0,2023-06-08 09:07:27,2023-06-08 09:07:27 
952,10.200.3.182,0,2023-06-08 09:07:28,2023-06-08 09:07:28 
952,10.200.3.182,0,2023-06-08 09:07:29,2023-06-08 09:07:29 
952,10.200.3.182,0,2023-06-08 09:07:30,2023-06-08 09:07:30 
952,10.200.3.182,0,2023-06-08 09:07:31,2023-06-08 09:07:31 
952,10.200.3.182,0,2023-06-08 09:07:32,2023-06-08 09:07:32 
952,10.200.3.182,0,2023-06-08 09:07:34,2023-06-08 09:07:34 
952,10.200.3.182,0,2023-06-08 09:07:50,2023-06-08 09:07:50 
952,10.200.3.182,0,2023-06-08 09:07:51,2023-06-08 09:07:51 
952,10.200.3.182,0,2023-06-08 09:07:52,2023-06-08 09:07:52 
952,10.200.3.182,0,2023-06-08 09:07:53,2023-06-08 09:07:53 
952,10.200.3.182,0,2023-06-08 09:07:54,2023-06-08 09:07:54 
952,10.200.3.182,0,2023-06-08 09:08:07,2023-06-08 09:08:07 
952,10.200.3.182,0,2023-06-08 09:08:08,2023-06-08 09:08:08 
952,10.200.3.182,0,2023-06-08 09:08:09,2023-06-08 09:08:09 
952,10.200.3.182,0,2023-06-08 09:08:10,2023-06-08 09:08:10 
952,10.200.3.182,0,2023-06-08 09:08:11,2023-06-08 09:08:11 
952,10.200.3.182,0,2023-06-08 09:08:13,2023-06-08 09:08:13 
952,10.200.3.182,0,2023-06-08 09:08:14,2023-06-08 09:08:14 
952,10.200.3.182,0,2023-06-08 09:08:15,2023-06-08 09:08:15 
952,10.200.3.182,0,2023-06-08 09:08:16,2023-06-08 09:08:16 
952,10.200.3.182,0,2023-06-08 09:08:17,2023-06-08 09:08:17 
952,10.200.3.182,0,2023-06-08 09:08:18,2023-06-08 09:08:18 
952,10.200.3.182,0,2023-06-08 09:08:22,2023-06-08 09:08:22 
952,10.200.3.182,0,2023-06-08 09:08:23,2023-06-08 09:08:23 
952,10.200.3.182,0,2023-06-08 09:08:24,2023-06-08 09:08:24 
952,10.200.3.182,0,2023-06-08 09:08:25,2023-06-08 09:08:25 
952,10.200.3.182,0,2023-06-08 09:08:26,2023-06-08 09:08:26 
952,10.200.3.182,0,2023-06-08 09:08:27,2023-06-08 09:08:27 
952,10.200.3.182,0,2023-06-08 09:08:28,2023-06-08 09:08:28 
952,10.200.3.182,0,2023-06-08 09:08:29,2023-06-08 09:08:29 
952,10.200.3.182,0,2023-06-08 09:08:30,2023-06-08 09:08:30 
952,10.200.3.182,0,2023-06-08 09:08:31,2023-06-08 09:08:31 
952,10.200.3.182,0,2023-06-08 09:08:32,2023-06-08 09:08:32 
952,10.200.3.182,0,2023-06-08 09:08:33,2023-06-08 09:08:33 
952,10.200.3.182,0,2023-06-08 09:08:34,2023-06-08 09:08:34 
952,10.200.3.182,0,2023-06-08 09:08:35,2023-06-08 09:08:35 
952,10.200.3.182,0,2023-06-08 09:08:36,2023-06-08 09:08:36 
952,10.200.3.182,0,2023-06-08 09:08:37,2023-06-08 09:08:37 
952,10.200.3.182,0,2023-06-08 09:08:38,2023-06-08 09:08:38 
952,10.200.3.182,0,2023-06-08 09:08:39,2023-06-08 09:08:39 
952,10.200.3.182,0,2023-06-08 09:08:40,2023-06-08 09:08:40 
952,10.200.3.182,0,2023-06-08 09:08:41,2023-06-08 09:08:41 
952,10.200.3.182,0,2023-06-08 09:08:42,2023-06-08 09:08:42 
952,10.200.3.182,0,2023-06-08 09:08:43,2023-06-08 09:08:43 
952,10.200.3.182,0,2023-06-08 09:08:44,2023-06-08 09:08:44 
952,10.200.3.182,0,2023-06-08 09:08:45,2023-06-08 09:08:45 
952,10.200.3.182,0,2023-06-08 09:08:46,2023-06-08 09:08:46 
952,10.200.3.182,0,2023-06-08 09:08:47,2023-06-08 09:08:47 
952,10.200.3.182,0,2023-06-08 09:08:48,2023-06-08 09:08:48 
952,10.200.3.182,0,2023-06-08 09:08:49,2023-06-08 09:08:49 
952,10.200.3.182,0,2023-06-08 09:08:50,2023-06-08 09:08:50 
952,10.200.3.182,0,2023-06-08 09:08:51,2023-06-08 09:08:51 
952,10.200.3.182,0,2023-06-08 09:08:52,2023-06-08 09:08:52 
952,10.200.3.182,0,2023-06-08 09:08:53,2023-06-08 09:08:53 
952,10.200.3.182,0,2023-06-08 09:09:12,2023-06-08 09:09:12 
952,10.200.3.182,0,2023-06-08 09:09:13,2023-06-08 09:09:13 
952,10.200.3.182,0,2023-06-08 09:09:15,2023-06-08 09:09:15 
952,10.200.3.182,0,2023-06-08 09:09:16,2023-06-08 09:09:16 
952,10.200.3.182,0,2023-06-08 09:09:17,2023-06-08 09:09:17 
952,10.200.3.182,0,2023-06-08 09:09:18,2023-06-08 09:09:18 
952,10.200.3.182,0,2023-06-08 09:09:19,2023-06-08 09:09:19 
952,10.200.3.182,0,2023-06-08 09:09:20,2023-06-08 09:09:20 
952,10.200.3.182,0,2023-06-08 09:09:21,2023-06-08 09:09:21 
952,10.200.3.182,0,2023-06-08 09:09:22,2023-06-08 09:09:22 
952,10.200.3.182,0,2023-06-08 09:09:23,2023-06-08 09:09:23 
952,10.200.3.182,0,2023-06-08 09:09:24,2023-06-08 09:09:24 
952,10.200.3.182,0,2023-06-08 09:09:25,2023-06-08 09:09:25 
952,10.200.3.182,0,2023-06-08 09:09:26,2023-06-08 09:09:26 
952,10.200.3.182,0,2023-06-08 09:09:29,2023-06-08 09:09:29 
952,10.200.3.182,0,2023-06-08 09:09:30,2023-06-08 09:09:30 
952,10.200.3.182,0,2023-06-08 09:09:31,2023-06-08 09:09:31 
952,10.200.3.182,0,2023-06-08 09:09:32,2023-06-08 09:09:32 
952,10.200.3.182,0,2023-06-08 09:09:33,2023-06-08 09:09:33 
952,10.200.3.182,0,2023-06-08 09:09:34,2023-06-08 09:09:34 
952,10.200.3.182,0,2023-06-08 09:09:35,2023-06-08 09:09:35 
952,10.200.3.182,0,2023-06-08 09:09:36,2023-06-08 09:09:36 
952,10.200.3.182,0,2023-06-08 09:09:37,2023-06-08 09:09:37 
952,10.200.3.182,0,2023-06-08 09:09:38,2023-06-08 09:09:38 
952,10.200.3.182,0,2023-06-08 09:09:39,2023-06-08 09:09:39 
952,10.200.3.182,0,2023-06-08 09:09:45,2023-06-08 09:09:45 
952,10.200.3.182,0,2023-06-08 09:09:46,2023-06-08 09:09:46 
952,10.200.3.182,0,2023-06-08 09:09:47,2023-06-08 09:09:47 
952,10.200.3.182,0,2023-06-08 09:09:48,2023-06-08 09:09:48 
952,10.200.3.182,0,2023-06-08 09:09:49,2023-06-08 09:09:49 
952,10.200.3.182,0,2023-06-08 09:09:50,2023-06-08 09:09:50 
952,10.200.3.182,0,2023-06-08 09:09:51,2023-06-08 09:09:51 
952,10.200.3.182,0,2023-06-08 09:09:52,2023-06-08 09:09:52 
952,10.200.3.182,0,2023-06-08 09:09:53,2023-06-08 09:09:53 
952,10.200.3.182,0,2023-06-08 09:09:54,2023-06-08 09:09:54 
952,10.200.3.182,0,2023-06-08 09:09:55,2023-06-08 09:09:55 
952,10.200.3.182,0,2023-06-08 09:09:56,2023-06-08 09:09:56 
952,10.200.3.182,0,2023-06-08 09:09:57,2023-06-08 09:09:57 
952,10.200.3.182,0,2023-06-08 09:09:57,2023-06-08 09:09:57 
952,10.200.3.182,0,2023-06-08 09:09:58,2023-06-08 09:09:58 
952,10.200.3.182,0,2023-06-08 09:09:59,2023-06-08 09:09:59 
952,10.200.3.182,0,2023-06-08 09:10:00,2023-06-08 09:10:00 
952,10.200.3.182,0,2023-06-08 09:10:01,2023-06-08 09:10:01 
952,10.200.3.182,0,2023-06-08 09:10:02,2023-06-08 09:10:02 
952,10.200.3.182,0,2023-06-08 09:10:03,2023-06-08 09:10:03 
952,10.200.3.182,0,2023-06-08 09:10:04,2023-06-08 09:10:04 
952,10.200.3.182,0,2023-06-08 09:10:05,2023-06-08 09:10:05 
952,10.200.3.182,0,2023-06-08 09:10:06,2023-06-08 09:10:06 
952,10.200.3.182,0,2023-06-08 09:10:07,2023-06-08 09:10:07 
952,10.200.3.182,0,2023-06-08 09:10:08,2023-06-08 09:10:08 
952,10.200.3.182,0,2023-06-08 09:10:09,2023-06-08 09:10:09 
952,10.200.3.182,0,2023-06-08 09:10:10,2023-06-08 09:10:10 
952,10.200.3.182,0,2023-06-08 09:10:11,2023-06-08 09:10:11 
952,10.200.3.182,0,2023-06-08 09:10:12,2023-06-08 09:10:12 
952,10.200.3.182,0,2023-06-08 09:10:13,2023-06-08 09:10:13 
952,10.200.3.182,0,2023-06-08 09:10:15,2023-06-08 09:10:15 
952,10.200.3.182,0,2023-06-08 09:10:15,2023-06-08 09:10:15 
952,10.200.3.182,0,2023-06-08 09:10:16,2023-06-08 09:10:16 
952,10.200.3.182,0,2023-06-08 09:10:17,2023-06-08 09:10:17 
952,10.200.3.182,0,2023-06-08 09:10:18,2023-06-08 09:10:18 
952,10.200.3.182,0,2023-06-08 09:10:19,2023-06-08 09:10:19 
952,10.200.3.182,0,2023-06-08 09:10:20,2023-06-08 09:10:20 
952,10.200.3.182,0,2023-06-08 09:10:21,2023-06-08 09:10:21 
952,10.200.3.182,0,2023-06-08 09:10:22,2023-06-08 09:10:22 
952,10.200.3.182,0,2023-06-08 09:10:24,2023-06-08 09:10:24 
952,10.200.3.182,0,2023-06-08 09:10:25,2023-06-08 09:10:25 
952,10.200.3.182,0,2023-06-08 09:10:26,2023-06-08 09:10:26 
952,10.200.3.182,0,2023-06-08 09:10:26,2023-06-08 09:10:26 
952,10.200.3.182,0,2023-06-08 09:10:28,2023-06-08 09:10:28 
952,10.200.3.182,0,2023-06-08 09:10:28,2023-06-08 09:10:28 
952,10.200.3.182,0,2023-06-08 09:10:30,2023-06-08 09:10:30 
952,10.200.3.182,0,2023-06-08 09:10:30,2023-06-08 09:10:30 
952,10.200.3.182,0,2023-06-08 09:10:32,2023-06-08 09:10:32 
952,10.200.3.182,0,2023-06-08 09:10:33,2023-06-08 09:10:33 
952,10.200.3.182,0,2023-06-08 09:10:34,2023-06-08 09:10:34 
952,10.200.3.182,0,2023-06-08 09:10:37,2023-06-08 09:10:37 
952,10.200.3.182,0,2023-06-08 09:10:38,2023-06-08 09:10:38 
952,10.200.3.182,0,2023-06-08 09:10:39,2023-06-08 09:10:39 
952,10.200.3.182,0,2023-06-08 09:10:39,2023-06-08 09:10:39 
952,10.200.3.182,0,2023-06-08 09:10:41,2023-06-08 09:10:41 
952,10.200.3.182,0,2023-06-08 09:10:42,2023-06-08 09:10:42 
952,10.200.3.182,0,2023-06-08 09:10:43,2023-06-08 09:10:43 
952,10.200.3.182,0,2023-06-08 09:10:44,2023-06-08 09:10:44 
952,10.200.3.182,0,2023-06-08 09:10:45,2023-06-08 09:10:45 
952,10.200.3.182,0,2023-06-08 09:10:46,2023-06-08 09:10:46 
952,10.200.3.182,0,2023-06-08 09:10:47,2023-06-08 09:10:47 
952,10.200.3.182,0,2023-06-08 09:10:48,2023-06-08 09:10:48 
952,10.200.3.182,0,2023-06-08 09:10:49,2023-06-08 09:10:49 
952,10.200.3.182,0,2023-06-08 09:10:50,2023-06-08 09:10:50 
952,10.200.3.182,0,2023-06-08 09:10:51,2023-06-08 09:10:51 
952,10.200.3.182,0,2023-06-08 09:10:52,2023-06-08 09:10:52 
952,10.200.3.182,0,2023-06-08 09:10:53,2023-06-08 09:10:53 
952,10.200.3.182,0,2023-06-08 09:10:54,2023-06-08 09:10:54 
952,10.200.3.182,0,2023-06-08 09:10:55,2023-06-08 09:10:55 
952,10.200.3.182,0,2023-06-08 09:10:56,2023-06-08 09:10:56 
952,10.200.3.182,0,2023-06-08 09:10:57,2023-06-08 09:10:57 
952,10.200.3.182,0,2023-06-08 09:10:58,2023-06-08 09:10:58 
952,10.200.3.182,0,2023-06-08 09:10:59,2023-06-08 09:10:59 
952,10.200.3.182,0,2023-06-08 09:11:00,2023-06-08 09:11:00 
952,10.200.3.182,0,2023-06-08 09:11:01,2023-06-08 09:11:01 
952,10.200.3.182,0,2023-06-08 09:11:25,2023-06-08 09:11:25 
952,10.200.3.182,0,2023-06-08 09:11:26,2023-06-08 09:11:26 
952,10.200.3.182,0,2023-06-08 09:11:27,2023-06-08 09:11:27 
952,10.200.3.182,0,2023-06-08 09:11:28,2023-06-08 09:11:28 
952,10.200.3.182,0,2023-06-08 09:11:29,2023-06-08 09:11:29 
952,10.200.3.182,0,2023-06-08 09:11:30,2023-06-08 09:11:30 
952,10.200.3.182,0,2023-06-08 09:11:49,2023-06-08 09:11:49 
952,10.200.3.182,0,2023-06-08 09:11:50,2023-06-08 09:11:50 
952,10.200.3.182,0,2023-06-08 09:11:51,2023-06-08 09:11:51 
952,10.200.3.182,0,2023-06-08 09:11:52,2023-06-08 09:11:52 
952,10.200.3.182,0,2023-06-08 09:11:53,2023-06-08 09:11:53 
952,10.200.3.182,0,2023-06-08 09:11:55,2023-06-08 09:11:55 
952,10.200.3.182,0,2023-06-08 09:11:57,2023-06-08 09:11:57 
952,10.200.3.182,0,2023-06-08 09:11:57,2023-06-08 09:11:57 
952,10.200.3.182,0,2023-06-08 09:11:58,2023-06-08 09:11:58 
952,10.200.3.182,0,2023-06-08 09:11:59,2023-06-08 09:11:59 
952,10.200.3.182,0,2023-06-08 09:12:00,2023-06-08 09:12:00 
952,10.200.3.182,0,2023-06-08 09:12:01,2023-06-08 09:12:01 
952,10.200.3.182,0,2023-06-08 09:12:02,2023-06-08 09:12:02 
952,10.200.3.182,0,2023-06-08 09:12:04,2023-06-08 09:12:04 
952,10.200.3.182,0,2023-06-08 09:12:05,2023-06-08 09:12:05 
952,10.200.3.182,0,2023-06-08 09:12:05,2023-06-08 09:12:05 
952,10.200.3.182,0,2023-06-08 09:12:06,2023-06-08 09:12:06 
952,10.200.3.182,0,2023-06-08 09:12:07,2023-06-08 09:12:07 
952,10.200.3.182,0,2023-06-08 09:12:11,2023-06-08 09:12:11 
952,10.200.3.182,0,2023-06-08 09:12:12,2023-06-08 09:12:12 
952,10.200.3.182,0,2023-06-08 09:12:13,2023-06-08 09:12:13 
952,10.200.3.182,0,2023-06-08 09:12:15,2023-06-08 09:12:15 
952,10.200.3.182,0,2023-06-08 09:12:16,2023-06-08 09:12:16 
952,10.200.3.182,0,2023-06-08 09:12:17,2023-06-08 09:12:17 
952,10.200.3.182,0,2023-06-08 09:12:18,2023-06-08 09:12:18 
952,10.200.3.182,0,2023-06-08 09:12:19,2023-06-08 09:12:19 
952,10.200.3.182,0,2023-06-08 09:12:20,2023-06-08 09:12:20 
952,10.200.3.182,0,2023-06-08 09:12:21,2023-06-08 09:12:21 
952,10.200.3.182,0,2023-06-08 09:12:21,2023-06-08 09:12:21 
952,10.200.3.182,0,2023-06-08 09:12:23,2023-06-08 09:12:23 
952,10.200.3.182,0,2023-06-08 09:12:23,2023-06-08 09:12:23 
952,10.200.3.182,0,2023-06-08 09:12:25,2023-06-08 09:12:25 
952,10.200.3.182,0,2023-06-08 09:12:26,2023-06-08 09:12:26 
952,10.200.3.182,0,2023-06-08 09:12:26,2023-06-08 09:12:26 
952,10.200.3.182,0,2023-06-08 09:12:28,2023-06-08 09:12:28 
952,10.200.3.182,0,2023-06-08 09:12:29,2023-06-08 09:12:29 
952,10.200.3.182,0,2023-06-08 09:12:29,2023-06-08 09:12:29 
952,10.200.3.182,0,2023-06-08 09:12:31,2023-06-08 09:12:31 
952,10.200.3.182,0,2023-06-08 09:12:32,2023-06-08 09:12:32 
952,10.200.3.182,0,2023-06-08 09:12:33,2023-06-08 09:12:33 
952,10.200.3.182,0,2023-06-08 09:12:34,2023-06-08 09:12:34 
952,10.200.3.182,0,2023-06-08 09:12:35,2023-06-08 09:12:35 
952,10.200.3.182,0,2023-06-08 09:12:36,2023-06-08 09:12:36 
952,10.200.3.182,0,2023-06-08 09:12:37,2023-06-08 09:12:37 
952,10.200.3.182,0,2023-06-08 09:12:38,2023-06-08 09:12:38 
952,10.200.3.182,0,2023-06-08 09:12:39,2023-06-08 09:12:39 
952,10.200.3.182,0,2023-06-08 09:12:40,2023-06-08 09:12:40 
952,10.200.3.182,0,2023-06-08 09:12:41,2023-06-08 09:12:41 
952,10.200.3.182,0,2023-06-08 09:12:42,2023-06-08 09:12:42 
952,10.200.3.182,0,2023-06-08 09:12:43,2023-06-08 09:12:43 
952,10.200.3.182,0,2023-06-08 09:12:44,2023-06-08 09:12:44 
952,10.200.3.182,0,2023-06-08 09:12:45,2023-06-08 09:12:45 
952,10.200.3.182,0,2023-06-08 09:12:46,2023-06-08 09:12:46 
952,10.200.3.182,0,2023-06-08 09:12:47,2023-06-08 09:12:47 
952,10.200.3.182,0,2023-06-08 09:12:48,2023-06-08 09:12:48 
952,10.200.3.182,0,2023-06-08 09:12:49,2023-06-08 09:12:49 
952,10.200.3.182,0,2023-06-08 09:12:50,2023-06-08 09:12:50 
952,10.200.3.182,0,2023-06-08 09:12:51,2023-06-08 09:12:51 
952,10.200.3.182,0,2023-06-08 09:12:52,2023-06-08 09:12:52 
952,10.200.3.182,0,2023-06-08 09:12:53,2023-06-08 09:12:53 
952,10.200.3.182,0,2023-06-08 09:12:54,2023-06-08 09:12:54 
952,10.200.3.182,0,2023-06-08 09:12:55,2023-06-08 09:12:55 
952,10.200.3.182,0,2023-06-08 09:12:56,2023-06-08 09:12:56 
952,10.200.3.182,0,2023-06-08 09:12:57,2023-06-08 09:12:57 
952,10.200.3.182,0,2023-06-08 09:12:58,2023-06-08 09:12:58 
952,10.200.3.182,0,2023-06-08 09:12:59,2023-06-08 09:12:59 
952,10.200.3.182,0,2023-06-08 09:13:00,2023-06-08 09:13:00 
952,10.200.3.182,0,2023-06-08 09:13:05,2023-06-08 09:13:05 
952,10.200.3.182,0,2023-06-08 09:13:06,2023-06-08 09:13:06 
952,10.200.3.182,0,2023-06-08 09:13:07,2023-06-08 09:13:07 
952,10.200.3.182,0,2023-06-08 09:13:08,2023-06-08 09:13:08 
952,10.200.3.182,0,2023-06-08 09:13:09,2023-06-08 09:13:09 
952,10.200.3.182,0,2023-06-08 09:13:10,2023-06-08 09:13:10 
952,10.200.3.182,0,2023-06-08 09:13:29,2023-06-08 09:13:29 
952,10.200.3.182,0,2023-06-08 09:13:30,2023-06-08 09:13:30 
952,10.200.3.182,0,2023-06-08 09:13:31,2023-06-08 09:13:31 
952,10.200.3.182,0,2023-06-08 09:13:32,2023-06-08 09:13:32 
952,10.200.3.182,0,2023-06-08 09:13:33,2023-06-08 09:13:33 
952,10.200.3.182,0,2023-06-08 09:13:34,2023-06-08 09:13:34 
952,10.200.3.182,0,2023-06-08 09:13:35,2023-06-08 09:13:35 
952,10.200.3.182,0,2023-06-08 09:13:36,2023-06-08 09:13:36 
952,10.200.3.182,0,2023-06-08 09:13:37,2023-06-08 09:13:37 
952,10.200.3.182,0,2023-06-08 09:13:38,2023-06-08 09:13:38 
952,10.200.3.182,0,2023-06-08 09:13:51,2023-06-08 09:13:51 
952,10.200.3.182,0,2023-06-08 09:13:52,2023-06-08 09:13:52 
952,10.200.3.182,0,2023-06-08 09:13:53,2023-06-08 09:13:53 
952,10.200.3.182,0,2023-06-08 09:13:54,2023-06-08 09:13:54 
952,10.200.3.182,0,2023-06-08 09:13:55,2023-06-08 09:13:55 
952,10.200.3.182,0,2023-06-08 09:13:56,2023-06-08 09:13:56 
952,10.200.3.182,0,2023-06-08 09:13:57,2023-06-08 09:13:57 
952,10.200.3.182,0,2023-06-08 09:13:58,2023-06-08 09:13:58 
952,10.200.3.182,0,2023-06-08 09:13:59,2023-06-08 09:13:59 
952,10.200.3.182,0,2023-06-08 09:14:00,2023-06-08 09:14:00 
952,10.200.3.182,0,2023-06-08 09:14:01,2023-06-08 09:14:01 
952,10.200.3.182,0,2023-06-08 09:14:02,2023-06-08 09:14:02 
952,10.200.3.182,0,2023-06-08 09:14:03,2023-06-08 09:14:03 
952,10.200.3.182,0,2023-06-08 09:14:04,2023-06-08 09:14:04 
952,10.200.3.182,0,2023-06-08 09:14:05,2023-06-08 09:14:05 
952,10.200.3.182,0,2023-06-08 09:14:06,2023-06-08 09:14:06 
952,10.200.3.182,0,2023-06-08 09:14:07,2023-06-08 09:14:07 
952,10.200.3.182,0,2023-06-08 09:14:08,2023-06-08 09:14:08 
952,10.200.3.182,0,2023-06-08 09:14:09,2023-06-08 09:14:09 
952,10.200.3.182,0,2023-06-08 09:14:10,2023-06-08 09:14:10 
952,10.200.3.182,0,2023-06-08 09:14:11,2023-06-08 09:14:11 
952,10.200.3.182,0,2023-06-08 09:14:12,2023-06-08 09:14:12 
952,10.200.3.182,0,2023-06-08 09:14:13,2023-06-08 09:14:13 
952,10.200.3.182,0,2023-06-08 09:14:14,2023-06-08 09:14:14 
952,10.200.3.182,0,2023-06-08 09:14:15,2023-06-08 09:14:15 
952,10.200.3.182,0,2023-06-08 09:14:16,2023-06-08 09:14:16 
952,10.200.3.182,0,2023-06-08 09:14:17,2023-06-08 09:14:17 
952,10.200.3.182,0,2023-06-08 09:14:18,2023-06-08 09:14:18 
952,10.200.3.182,0,2023-06-08 09:14:20,2023-06-08 09:14:20 
952,10.200.3.182,0,2023-06-08 09:14:20,2023-06-08 09:14:20 
952,10.200.3.182,0,2023-06-08 09:14:21,2023-06-08 09:14:21 
952,10.200.3.182,0,2023-06-08 09:14:22,2023-06-08 09:14:22 
952,10.200.3.182,0,2023-06-08 09:14:24,2023-06-08 09:14:24 
952,10.200.3.182,0,2023-06-08 09:14:25,2023-06-08 09:14:25 
952,10.200.3.182,0,2023-06-08 09:14:26,2023-06-08 09:14:26 
952,10.200.3.182,0,2023-06-08 09:14:27,2023-06-08 09:14:27 
952,10.200.3.182,0,2023-06-08 09:14:28,2023-06-08 09:14:28 
952,10.200.3.182,0,2023-06-08 09:14:29,2023-06-08 09:14:29 
952,10.200.3.182,0,2023-06-08 09:14:30,2023-06-08 09:14:30 
952,10.200.3.182,0,2023-06-08 09:14:31,2023-06-08 09:14:31 
952,10.200.3.182,0,2023-06-08 09:14:32,2023-06-08 09:14:32 
952,10.200.3.182,0,2023-06-08 09:14:33,2023-06-08 09:14:33 
952,10.200.3.182,0,2023-06-08 09:14:34,2023-06-08 09:14:34 
952,10.200.3.182,0,2023-06-08 09:14:35,2023-06-08 09:14:35 
952,10.200.3.182,0,2023-06-08 09:14:36,2023-06-08 09:14:36 
952,10.200.3.182,0,2023-06-08 09:14:37,2023-06-08 09:14:37 
952,10.200.3.182,0,2023-06-08 09:14:38,2023-06-08 09:14:38 
952,10.200.3.182,0,2023-06-08 09:14:39,2023-06-08 09:14:39 
952,10.200.3.182,0,2023-06-08 09:14:40,2023-06-08 09:14:40 
952,10.200.3.182,0,2023-06-08 09:14:41,2023-06-08 09:14:41 
952,10.200.3.182,0,2023-06-08 09:14:42,2023-06-08 09:14:42 
952,10.200.3.182,0,2023-06-08 09:14:43,2023-06-08 09:14:43 
952,10.200.3.182,0,2023-06-08 09:14:44,2023-06-08 09:14:44 
952,10.200.3.182,0,2023-06-08 09:14:45,2023-06-08 09:14:45 
952,10.200.3.182,0,2023-06-08 09:14:46,2023-06-08 09:14:46 
952,10.200.3.182,0,2023-06-08 09:14:47,2023-06-08 09:14:47 
952,10.200.3.182,0,2023-06-08 09:14:48,2023-06-08 09:14:48 
952,10.200.3.182,0,2023-06-08 09:14:49,2023-06-08 09:14:49 
952,10.200.3.182,0,2023-06-08 09:14:50,2023-06-08 09:14:50 
952,10.200.3.182,0,2023-06-08 09:14:51,2023-06-08 09:14:51 
952,10.200.3.182,0,2023-06-08 09:14:52,2023-06-08 09:14:52 
952,10.200.3.182,0,2023-06-08 09:14:53,2023-06-08 09:14:53 
952,10.200.3.182,0,2023-06-08 09:14:54,2023-06-08 09:14:54 
952,10.200.3.182,0,2023-06-08 09:14:55,2023-06-08 09:14:55 
952,10.200.3.182,0,2023-06-08 09:14:56,2023-06-08 09:14:56 
952,10.200.3.182,0,2023-06-08 09:14:57,2023-06-08 09:14:57 
952,10.200.3.182,0,2023-06-08 09:14:58,2023-06-08 09:14:58 
952,10.200.3.182,0,2023-06-08 09:15:00,2023-06-08 09:15:00 
952,10.200.3.182,0,2023-06-08 09:15:01,2023-06-08 09:15:01 
952,10.200.3.182,0,2023-06-08 09:15:02,2023-06-08 09:15:02 
952,10.200.3.182,0,2023-06-08 09:15:03,2023-06-08 09:15:03 
952,10.200.3.182,0,2023-06-08 09:15:04,2023-06-08 09:15:04 
952,10.200.3.182,0,2023-06-08 09:15:05,2023-06-08 09:15:05 
952,10.200.3.182,0,2023-06-08 09:15:06,2023-06-08 09:15:06 
